antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'eː'}),"frozenset({'o', 'aː'})",0.21554900515843772,0.1901252763448784,0.16359616801768606,0.7589743589743589,3.991969787318624,1.0,0.12261485384607446,3.360118534313802,0.9554415853147651,0.6757990867579908,0.7023914514360374,0.8097197376267142
"frozenset({'aː', 'e'})",frozenset({'oː'}),0.19049373618275608,0.210759027266028,0.15880619012527636,0.8336557059961316,3.955492283345282,1.0,0.11865791558712732,4.744623057017019,0.923015671021547,0.6550151975683892,0.7892351008746504,0.7935761047463176
frozenset({'oː'}),"frozenset({'aː', 'e'})",0.210759027266028,0.19049373618275608,0.15880619012527636,0.7534965034965035,3.9554922833452815,1.0,0.11865791558712732,3.283954488677047,0.9467158866640237,0.6550151975683892,0.6954890807872146,0.7935761047463176
frozenset({'uː'}),"frozenset({'iː', 'u'})",0.2969786293294031,0.2748710390567428,0.2678703021370671,0.901985111662531,3.281484709185133,1.0,0.18623947771564678,7.3981511711426,0.9889598274405312,0.8812121212121213,0.8648310940305433,0.9382579713808634
"frozenset({'iː', 'u'})",frozenset({'uː'}),0.2748710390567428,0.2969786293294031,0.2678703021370671,0.9745308310991958,3.281484709185133,1.0,0.18623947771564678,27.602839080014064,0.9588086131892956,0.8812121212121213,0.9637718425593382,0.9382579713808634
"frozenset({'eː', 'u'})",frozenset({'uː'}),0.18165070007369197,0.2969786293294031,0.1746499631540162,0.9614604462474645,3.237473512550395,1.0,0.12070358722940466,18.241554512663388,0.8445258816399653,0.5745454545454545,0.9451801106475989,0.7747748881361392
"frozenset({'oː', 'u'})",frozenset({'uː'}),0.17686072218128224,0.2969786293294031,0.16875460574797346,0.9541666666666666,3.2129135649296936,1.0,0.1162307508923679,15.338648087358457,0.8367429914032048,0.5531400966183574,0.9348052061495457,0.7612024400330851
"frozenset({'oː', 'a'})",frozenset({'aː'}),0.1864406779661017,0.30397936624907884,0.17796610169491525,0.9545454545454545,3.140165289256198,1.0,0.12129198256373105,15.312453942520241,0.8377329192546583,0.5695754716981133,0.9346936811203618,0.77
"frozenset({'iː', 'ɔ'})",frozenset({'uː'}),0.11201179071481208,0.2969786293294031,0.10427413411938098,0.9309210526315789,3.1346398720125372,1.0,0.07100902604416412,10.177071270660058,0.7668841546559534,0.3422007255139056,0.9017399040052961,0.6410188389708763
"frozenset({'eː', 'iː'})",frozenset({'uː'}),0.20412675018422993,0.2969786293294031,0.18791451731761238,0.9205776173285198,3.0998109844039736,1.0,0.1272932348384343,8.851678167079786,0.8511401597676107,0.5999999999999999,0.8870270720280937,0.7766659798801407
frozenset({'aː'}),"frozenset({'a', 'uː'})",0.30397936624907884,0.261238025055269,0.24613117170228446,0.8096969696969698,3.0994606146087107,1.0,0.1667202024058228,3.882029486174544,0.9731941622313869,0.7713625866050808,0.7424027809264718,0.8759345215198531
"frozenset({'a', 'uː'})",frozenset({'aː'}),0.261238025055269,0.30397936624907884,0.24613117170228446,0.9421720733427362,3.0994606146087107,1.0,0.1667202024058228,12.036064129985437,0.9168896620723641,0.7713625866050808,0.916916361594593,0.8759345215198531
"frozenset({'a', 'iː'})",frozenset({'aː'}),0.2826086956521739,0.30397936624907884,0.2660280029476787,0.941329856584094,3.096689976689977,1.0,0.18012079074685208,11.863285024154607,0.9438008897842693,0.8298850574712646,0.9157063159180683,0.9082406858678045
frozenset({'aː'}),"frozenset({'a', 'iː'})",0.30397936624907884,0.2826086956521739,0.2660280029476787,0.8751515151515151,3.096689976689977,1.0,0.18012079074685208,5.74609539890249,0.9727794242509118,0.8298850574712646,0.8259687786960512,0.9082406858678045
frozenset({'eː'}),"frozenset({'aː', 'uː'})",0.21554900515843772,0.2542372881355932,0.1694915254237288,0.7863247863247863,3.092877492877493,1.0,0.11469093089192262,3.4901694915254233,0.8626115547205262,0.5644171779141104,0.7134809634809635,0.7264957264957265
"frozenset({'ɛ', 'iː'})",frozenset({'uː'}),0.12122328666175387,0.2969786293294031,0.11127487103905674,0.9179331306990881,3.0909063482845225,1.0,0.07527414552344376,8.566445590763935,0.7697863301262026,0.3625450180072029,0.8832654699776337,0.6463114785009088
"frozenset({'a', 'eː'})",frozenset({'aː'}),0.19344141488577746,0.30397936624907884,0.18165070007369197,0.939047619047619,3.089182106782107,1.0,0.12284850137038822,11.419088522476045,0.8384880330103404,0.5752625437572929,0.9124273362071138,0.7683116883116883
frozenset({'iː'}),"frozenset({'uː', 'i'})",0.32092851879145173,0.27081798084008846,0.2678703021370671,0.8346727898966706,3.0820434718089302,1.0,0.18095708868396576,4.410538463113078,0.9947994605410562,0.8270762229806597,0.773270314188764,0.911894218077587
"frozenset({'uː', 'i'})",frozenset({'iː'}),0.27081798084008846,0.32092851879145173,0.2678703021370671,0.9891156462585033,3.0820434718089302,1.0,0.18095708868396576,62.389692336035054,0.9264352732577902,0.8270762229806597,0.9839717113106772,0.911894218077587
"frozenset({'aː', 'iː'})",frozenset({'uː'}),0.2745025792188651,0.2969786293294031,0.2505526897568165,0.912751677852349,3.0734591236864457,1.0,0.16903129003301204,8.057706479224535,0.9298912556388731,0.7807118254879448,0.8758952063371463,0.8782120672140157
frozenset({'uː'}),"frozenset({'aː', 'iː'})",0.2969786293294031,0.2745025792188651,0.2505526897568165,0.8436724565756822,3.0734591236864452,1.0,0.16903129003301204,4.640880326584081,0.9596204834134912,0.7807118254879448,0.7845236399930937,0.8782120672140157
"frozenset({'aː', 'u'})",frozenset({'uː'}),0.2660280029476787,0.2969786293294031,0.24281503316138542,0.9127423822714682,3.07342782318209,1.0,0.1638104014827454,8.05684808927256,0.919150044792219,0.7583429228998849,0.87588198400669,0.8651801241382155
frozenset({'uː'}),"frozenset({'aː', 'u'})",0.2969786293294031,0.2660280029476787,0.24281503316138542,0.8176178660049628,3.07342782318209,1.0,0.1638104014827454,4.024363466831095,0.9596157700346438,0.7583429228998849,0.75151349816138,0.8651801241382155
"frozenset({'iː', 'e'})",frozenset({'uː'}),0.19786293294030952,0.2969786293294031,0.18054532056005895,0.9124767225325884,3.072533281579956,1.0,0.12178425794035022,8.032393107449153,0.8409231951852858,0.574443141852286,0.8755041011286399,0.7602085845913562
"frozenset({'o', 'uː'})",frozenset({'iː'}),0.18165070007369197,0.32092851879145173,0.17907148120854827,0.9858012170385395,3.071715847350857,1.0,0.12077459109646804,47.826034319401906,0.8241579164836956,0.5535307517084282,0.979090886078457,0.7718902755686383
frozenset({'iː'}),"frozenset({'aː', 'uː'})",0.32092851879145173,0.2542372881355932,0.2505526897568165,0.7807118254879448,3.07079984691925,1.0,0.16896069345390502,3.4008341467743355,0.9930500143627715,0.7718501702610671,0.705954493267926,0.8831095359323782
"frozenset({'aː', 'uː'})",frozenset({'iː'}),0.2542372881355932,0.32092851879145173,0.2505526897568165,0.9855072463768115,3.07079984691925,1.0,0.16896069345390502,46.85593220338963,0.904244652406417,0.7718501702610671,0.9786579851691083,0.8831095359323782
frozenset({'eː'}),"frozenset({'a', 'uː'})",0.21554900515843772,0.261238025055269,0.17280766396462785,0.8017094017094017,3.068884790182392,1.0,0.11649806755440958,3.7256530632988594,0.8593892244474467,0.5684848484848485,0.7315906814161178,0.7316022325895386
"frozenset({'eː', 'uː'})",frozenset({'iː'}),0.19086219602063376,0.32092851879145173,0.18791451731761238,0.9845559845559846,3.0678357544029184,1.0,0.12666139545542668,43.96987840825359,0.8330315368406015,0.5802047781569966,0.9772571579408259,0.7850449268359716
"frozenset({'iː', 'i'})",frozenset({'uː'}),0.29403095062638174,0.2969786293294031,0.2678703021370671,0.9110275689223059,3.067653625378583,1.0,0.18054939343962284,7.901564137959674,0.9547415092768349,0.8289623717217789,0.8734427788548942,0.9065063402924185
frozenset({'uː'}),"frozenset({'iː', 'i'})",0.2969786293294031,0.29403095062638174,0.2678703021370671,0.901985111662531,3.0676536253785827,1.0,0.18054939343962284,7.202671567027044,0.9587446183304064,0.8289623717217789,0.8611626268539192,0.9065063402924185
"frozenset({'o', 'eː'})",frozenset({'uː'}),0.1772291820191599,0.2969786293294031,0.16138540899042003,0.9106029106029105,3.066223696496649,1.0,0.10875212943719863,7.864029750989695,0.8190202176975914,0.5159010600706713,0.8728387313292972,0.7270136141103882
"frozenset({'uː', 'e'})",frozenset({'iː'}),0.18349299926308033,0.32092851879145173,0.18054532056005895,0.9839357429718876,3.065903107262575,1.0,0.12165718409795764,42.27219970523219,0.8252615486627863,0.5574516496018203,0.9763437907898551,0.7732537497867474
"frozenset({'oː', 'uː'})",frozenset({'iː'}),0.18349299926308033,0.32092851879145173,0.18054532056005895,0.9839357429718876,3.065903107262575,1.0,0.12165718409795764,42.27219970523219,0.8252615486627863,0.5574516496018203,0.9763437907898551,0.7732537497867474
frozenset({'oː'}),"frozenset({'aː', 'iː'})",0.210759027266028,0.2745025792188651,0.1772291820191599,0.8409090909090909,3.0633923123856013,1.0,0.11937528544097611,4.560269502052849,0.8534332651979712,0.5753588516746412,0.7807147144374164,0.7432733374008542
frozenset({'iː'}),"frozenset({'a', 'uː'})",0.32092851879145173,0.261238025055269,0.25681650700073694,0.8002296211251436,3.063220298637009,1.0,0.1729777745677453,3.6980556332003505,0.9918634314490985,0.7893544733861835,0.7295876267998204,0.8916521871493137
"frozenset({'a', 'uː'})",frozenset({'iː'}),0.261238025055269,0.32092851879145173,0.25681650700073694,0.9830747531734838,3.063220298637009,1.0,0.1729777745677453,40.121806681405126,0.9117228449679246,0.7893544733861835,0.9750758980536273,0.8916521871493137
"frozenset({'a', 'iː'})",frozenset({'uː'}),0.2826086956521739,0.2969786293294031,0.25681650700073694,0.9087353324641462,3.0599351021187253,1.0,0.17288776392938388,7.703105590062124,0.9383939828703098,0.795662100456621,0.8701822286727949,0.8867498002271104
frozenset({'uː'}),"frozenset({'a', 'iː'})",0.2969786293294031,0.2826086956521739,0.25681650700073694,0.8647642679900744,3.0599351021187253,1.0,0.17288776392938388,5.304746709214201,0.9575749919541371,0.795662100456621,0.8114895856831341,0.8867498002271104
"frozenset({'oː', 'e'})",frozenset({'uː'}),0.17280766396462785,0.2969786293294031,0.156963890935888,0.9083155650319831,3.0585216420555854,1.0,0.10564370775405674,7.667837740570009,0.8136495289480015,0.5017667844522968,0.8695851381010493,0.7184257725904333
frozenset({'eː'}),"frozenset({'aː', 'iː'})",0.21554900515843772,0.2745025792188651,0.18091378039793662,0.8393162393162393,3.057589628864797,1.0,0.121745022533885,4.515063735712382,0.8578547246395666,0.5852205005959477,0.7785191841057764,0.7491883210004016
frozenset({'uː'}),frozenset({'iː'}),0.2969786293294031,0.32092851879145173,0.29108327192336036,0.9801488833746899,3.05410340927544,1.0,0.19577436029995943,34.208225865880685,0.9566873656556006,0.8906426155580608,0.9707672650455281,0.9435761638457836
frozenset({'iː'}),frozenset({'uː'}),0.32092851879145173,0.2969786293294031,0.29108327192336036,0.9070034443168772,3.0541034092754398,1.0,0.19577436029995943,7.559649553754198,0.9904283742110069,0.8906426155580608,0.8677187357840696,0.9435761638457836
frozenset({'iː'}),"frozenset({'uː', 'u'})",0.32092851879145173,0.27339719970523213,0.2678703021370671,0.8346727898966706,3.052967589999412,1.0,0.1801293437939362,4.394937771227384,0.9902489885144802,0.8205417607223476,0.7724654927888256,0.9072285782367451
"frozenset({'uː', 'u'})",frozenset({'iː'}),0.27339719970523213,0.32092851879145173,0.2678703021370671,0.9797843665768194,3.052967589999412,1.0,0.1801293437939362,33.59140260378292,0.925471037440257,0.8205417607223476,0.9702304779649961,0.9072285782367451
"frozenset({'oː', 'iː'})",frozenset({'uː'}),0.1993367722918202,0.2969786293294031,0.18054532056005895,0.9057301293900184,3.0498158451172577,1.0,0.12134655914988685,7.457540422211619,0.8394432600467706,0.571761960326721,0.865907532056871,0.7568352880200713
"frozenset({'oː', 'eː'})",frozenset({'uː'}),0.1941783345615328,0.2969786293294031,0.17538688282977155,0.9032258064516129,3.0413831745777635,1.0,0.11772006718622127,7.264554163596166,0.832941407015481,0.5554259043173863,0.8623453033069588,0.7468982630272952
"frozenset({'aː', 'eː'})",frozenset({'uː'}),0.18791451731761238,0.2969786293294031,0.1694915254237288,0.9019607843137254,3.037123534277234,1.0,0.1136849296396479,7.170817980840082,0.8259488676714275,0.5373831775700934,0.8605458955070496,0.7363401936456964
"frozenset({'o', 'eː'})",frozenset({'aː'}),0.1772291820191599,0.30397936624907884,0.16359616801768606,0.923076923076923,3.0366433566433564,1.0,0.10972215358665918,9.048268238761969,0.8151589789520824,0.5150812064965197,0.8894816142036893,0.7306293706293706
"frozenset({'eː', 'e'})",frozenset({'uː'}),0.1875460574797347,0.2969786293294031,0.16912306558585113,0.9017681728880157,3.036474964290415,1.0,0.11342589449938606,7.156757553426675,0.8254877259545793,0.5362149532710279,0.8602719188773976,0.7356235405383007
frozenset({'eː'}),"frozenset({'a', 'iː'})",0.21554900515843772,0.2826086956521739,0.184966838614591,0.8581196581196582,3.0364234056541752,1.0,0.12405081541764122,5.056312205343114,0.8549484541870096,0.5905882352941177,0.8022274022274023,0.7563088512241055
"frozenset({'oː', 'o'})",frozenset({'aː'}),0.18459837877671334,0.30397936624907884,0.17022844509948415,0.9221556886227544,3.0336127744510977,1.0,0.11411434690833142,8.941188141261827,0.8221225227551482,0.5347222222222221,0.8881580407210987,0.7410778443113772
"frozenset({'o', 'iː'})",frozenset({'uː'}),0.19896831245394253,0.2969786293294031,0.17907148120854827,0.8999999999999999,3.030521091811414,1.0,0.11998214449599201,7.030213706705963,0.8364509864049883,0.5651162790697674,0.8577568134171907,0.7514888337468981
"frozenset({'uː', 'ɔ'})",frozenset({'iː'}),0.10722181282240235,0.32092851879145173,0.10427413411938098,0.9725085910652921,3.0302965742264094,1.0,0.0698635965481531,24.70122512896093,0.7504655765054855,0.32195676905574516,0.9595161780527414,0.6487112415716816
"frozenset({'eː', 'i'})",frozenset({'uː'}),0.19307295504789979,0.2969786293294031,0.1735445836403832,0.898854961832061,3.026665467012672,1.0,0.11620604208968045,6.95062638172439,0.8298189996994638,0.5483119906868451,0.856128074639525,0.7416111037448145
"frozenset({'o', 'eː'})",frozenset({'iː'}),0.1772291820191599,0.32092851879145173,0.1720707442888725,0.9708939708939709,3.025265484507735,1.0,0.11519284541684292,23.330955890093694,0.813653672621405,0.527683615819209,0.9571384899654024,0.7535296490520371
"frozenset({'oː', 'e'})",frozenset({'aː'}),0.17280766396462785,0.30397936624907884,0.15880619012527636,0.9189765458422176,3.0231543580797315,1.0,0.10627622595032502,8.590359927083744,0.809025470367251,0.4994206257242179,0.8835904422529266,0.72070039413323
"frozenset({'eː', 'i'})",frozenset({'iː'}),0.19307295504789979,0.32092851879145173,0.18717759764185704,0.9694656488549618,3.020814892069307,1.0,0.12521498015964602,22.23959100957992,0.8290259950382916,0.5727170236753101,0.9550351443257549,0.7763516533597427
frozenset({'oː'}),"frozenset({'aː', 'uː'})",0.210759027266028,0.2542372881355932,0.1617538688282977,0.7674825174825175,3.018764568764569,1.0,0.10817106528608719,3.2073403848604567,0.8473187300736543,0.5334143377885783,0.6882151938970121,0.7018572007702443
"frozenset({'eː', 'e'})",frozenset({'aː'}),0.1875460574797347,0.30397936624907884,0.1720707442888725,0.9174852652259331,3.0182484967553727,1.0,0.11506061259366944,8.435107204267105,0.8230399083259285,0.5386389850057669,0.8814478612086726,0.7417729356432696
"frozenset({'ɛ', 'uː'})",frozenset({'iː'}),0.11495946941783346,0.32092851879145173,0.11127487103905674,0.967948717948718,3.0160881980629397,1.0,0.07438109879774026,21.18703021370671,0.7552701666933185,0.3427922814982974,0.9528013133547587,0.6573383084577115
"frozenset({'oː', 'e'})",frozenset({'iː'}),0.17280766396462785,0.32092851879145173,0.1669123065585851,0.9658848614072495,3.009657306382635,1.0,0.11145339892660616,19.90528279292559,0.8072321617329656,0.5107102593010147,0.949762080227496,0.7429883549286534
"frozenset({'oː', 'aː'})",frozenset({'iː'}),0.18349299926308033,0.32092851879145173,0.1772291820191599,0.9658634538152611,3.0095906012108133,1.0,0.1183410455570586,19.89279986128572,0.8177871011806029,0.5416666666666667,0.949730555428442,0.7590511298927052
"frozenset({'a', 'eː'})",frozenset({'uː'}),0.19344141488577746,0.2969786293294031,0.17280766396462785,0.8933333333333333,3.008072787427626,1.0,0.11535969771630927,6.5908253500368446,0.8276661461991095,0.5440835266821346,0.8482739343116701,0.7376095947063689
"frozenset({'oː', 'i'})",frozenset({'iː'}),0.1901252763448784,0.32092851879145173,0.18349299926308033,0.9651162790697674,3.0072624355859343,1.0,0.12247637594090306,19.46671579464502,0.8241665479022551,0.5601799775028122,0.94863026662797,0.7684364403385576
"frozenset({'eː', 'e'})",frozenset({'iː'}),0.1875460574797347,0.32092851879145173,0.18091378039793662,0.9646365422396856,3.0057675954517875,1.0,0.12072490196578889,19.20263244084172,0.821346597023059,0.5523059617547806,0.9479238066405354,0.7641782022335053
"frozenset({'oː', 'o'})",frozenset({'iː'}),0.18459837877671334,0.32092851879145173,0.17796610169491525,0.9640718562874251,3.004008057364032,1.0,0.11872321742280129,18.900822893637898,0.8181384422371475,0.5433070866141733,0.9470922506587476,0.7593034367545047
frozenset({'oː'}),"frozenset({'a', 'iː'})",0.210759027266028,0.2826086956521739,0.1787030213706706,0.8479020979020979,3.0002689618074236,1.0,0.11914068757809747,4.71664167916042,0.8447312945796877,0.5679156908665107,0.7879847425301971,0.7401179329145431
"frozenset({'aː', 'eː'})",frozenset({'iː'}),0.18791451731761238,0.32092851879145173,0.18091378039793662,0.9627450980392157,2.9998739334999214,1.0,0.12060665269578467,18.227708179808413,0.8209143900554815,0.5516853932584269,0.9451384677582372,0.7632324801332704
"frozenset({'uː', 'e'})",frozenset({'aː'}),0.18349299926308033,0.30397936624907884,0.16728076639646278,0.9116465863453814,2.9990410125349882,1.0,0.11150268076932893,7.877688081999053,0.8163556195232111,0.5224395857307249,0.873059203462872,0.7309748083242058
"frozenset({'o', 'oː'})",frozenset({'uː'}),0.18459837877671334,0.2969786293294031,0.1643330876934414,0.8902195608782435,2.997587950649569,1.0,0.10951131418790311,6.403885576472163,0.8172640674043918,0.5180023228803715,0.8438448051486126,0.7217847184043822
"frozenset({'eː', 'u'})",frozenset({'aː'}),0.18165070007369197,0.30397936624907884,0.16543846720707442,0.9107505070993914,2.9960931833548465,1.0,0.11022040251997203,7.798594828163726,0.8141169179797219,0.5166858457997698,0.871771771449311,0.7274964656709078
"frozenset({'eː', 'u'})",frozenset({'iː'}),0.18165070007369197,0.32092851879145173,0.1746499631540162,0.9614604462474645,2.9958710116137985,1.0,0.11635307304193598,17.620117907148128,0.814086671720079,0.5325842696629214,0.9432466907843835,0.7528312564187953
frozenset({'eː'}),"frozenset({'uː', 'iː'})",0.21554900515843772,0.29108327192336036,0.18791451731761238,0.8717948717948718,2.995001622849724,1.0,0.12517180763626906,5.529550478997789,0.8491420993009698,0.5895953757225433,0.8191534729996268,0.7586822460240181
"frozenset({'oː', 'a'})",frozenset({'iː'}),0.1864406779661017,0.32092851879145173,0.1787030213706706,0.958498023715415,2.9866402254461955,1.0,0.11886889074853552,16.36238902340598,0.8176116838487971,0.5437219730941705,0.9388842302569921,0.7576646260942173
frozenset({'eː'}),frozenset({'uː'}),0.21554900515843772,0.2969786293294031,0.19086219602063376,0.8854700854700855,2.981595300205722,1.0,0.1268487479153645,6.1383209230193945,0.8472282925077665,0.5933562428407788,0.8370889999820819,0.7640749931072512
"frozenset({'oː', 'u'})",frozenset({'iː'}),0.17686072218128224,0.32092851879145173,0.16912306558585113,0.9562499999999999,2.9796354764638346,1.0,0.11236341598382577,15.521633856195367,0.8071398060865647,0.5145739910313901,0.9355737927292456,0.7416152411021814
"frozenset({'a', 'eː'})",frozenset({'iː'}),0.19344141488577746,0.32092851879145173,0.184966838614591,0.9561904761904761,2.979450002733585,1.0,0.12288597186237576,15.500544679760326,0.8237065443115614,0.5615212527964206,0.9354861380254759,0.7662697501503472
"frozenset({'eː', 'i'})",frozenset({'aː'}),0.19307295504789979,0.30397936624907884,0.1746499631540162,0.9045801526717556,2.9757945870922966,1.0,0.11595976863871874,7.294296241709646,0.8228194902028785,0.5417142857142857,0.8629065825045764,0.739562803608605
"frozenset({'oː', 'i'})",frozenset({'uː'}),0.1901252763448784,0.2969786293294031,0.16801768607221812,0.883720930232558,2.975705464827745,1.0,0.11155454210244214,6.0459837877671285,0.8198122695273216,0.5265588914549653,0.8346009458339426,0.724738877026949
"frozenset({'oː', 'eː'})",frozenset({'iː'}),0.1941783345615328,0.32092851879145173,0.18533529845246868,0.9544592030360531,2.974055427141043,1.0,0.12301793316024501,14.91127794153771,0.8237043218512428,0.5620111731843574,0.9329366668691524,0.7659781663859944
frozenset({'eː'}),"frozenset({'uː', 'i'})",0.21554900515843772,0.27081798084008846,0.1735445836403832,0.8051282051282052,2.972949590092447,1.0,0.11517003729128528,3.7418550983205994,0.8459849275847935,0.5547703180212014,0.7327528795947189,0.7229722658294087
frozenset({'oː'}),"frozenset({'a', 'uː'})",0.210759027266028,0.261238025055269,0.16359616801768606,0.7762237762237763,2.971327685008926,1.0,0.10853789597213931,3.301342575534267,0.840617928853223,0.5304659498207885,0.6970929320056503,0.7012289544024382
"frozenset({'iː', 'e'})",frozenset({'aː'}),0.19786293294030952,0.30397936624907884,0.1787030213706706,0.9031657355679702,2.9711415834320865,1.0,0.11855677241129133,7.187751544697012,0.8270768910209358,0.5530216647662486,0.8608744342675866,0.745522261723379
"frozenset({'oː', 'aː'})",frozenset({'uː'}),0.18349299926308033,0.2969786293294031,0.1617538688282977,0.8815261044176707,2.9683149471334467,1.0,0.10726036941560693,5.933976993117918,0.8121284014374645,0.5075144508670519,0.8314789556549047,0.7130955584123093
frozenset({'eː'}),"frozenset({'uː', 'u'})",0.21554900515843772,0.27339719970523213,0.1746499631540162,0.8102564102564103,2.9636602391319373,1.0,0.1157194687444507,3.829393136688642,0.8446409141987382,0.5556858147713951,0.7388620169553233,0.7245352132144585
"frozenset({'o', 'uː'})",frozenset({'aː'}),0.18165070007369197,0.30397936624907884,0.16359616801768606,0.9006085192697768,2.96272911672506,1.0,0.10837810333058367,7.002819845698038,0.8095239543911313,0.5080091533180777,0.8572003818412781,0.7193951687257976
frozenset({'oː'}),"frozenset({'iː', 'i'})",0.210759027266028,0.29403095062638174,0.18349299926308033,0.8706293706293706,2.9610126715389873,1.0,0.1215233221229586,5.456949949212293,0.8391324401246442,0.5711009174311926,0.8167474487933778,0.7473447605026553
"frozenset({'oː', 'i'})",frozenset({'aː'}),0.1901252763448784,0.30397936624907884,0.1709653647752395,0.8992248062015503,2.958177120037585,1.0,0.11317120376399237,6.906666288759136,0.8173535502494431,0.5290763968072976,0.8552123472901045,0.7308245243128964
"frozenset({'aː', 'e'})",frozenset({'uː'}),0.19049373618275608,0.2969786293294031,0.16728076639646278,0.8781431334622823,2.9569236528742358,1.0,0.11070819772907095,5.7692388672491814,0.8175485594092063,0.5224395857307248,0.8266669099667895,0.7207092838527293
"frozenset({'oː', 'a'})",frozenset({'uː'}),0.1864406779661017,0.2969786293294031,0.16359616801768606,0.8774703557312252,2.954658244980825,1.0,0.10822727102406854,5.73756150902132,0.8131569069069069,0.5115207373271888,0.8257099294835143,0.7141694210417913
"frozenset({'oː', 'u'})",frozenset({'aː'}),0.17686072218128224,0.30397936624907884,0.15880619012527636,0.8979166666666668,2.953873737373738,1.0,0.10504417988225578,6.818161310213115,0.8035839286122299,0.4931350114416477,0.8533328921828129,0.7101704545454546
frozenset({'eː'}),"frozenset({'iː', 'i'})",0.21554900515843772,0.29403095062638174,0.18717759764185704,0.8683760683760684,2.953349184928132,1.0,0.12379951874855073,5.363531089396971,0.8431391766494194,0.5805714285714285,0.8135556626162055,0.7524837735364052
frozenset({'eː'}),frozenset({'iː'}),0.21554900515843772,0.32092851879145173,0.20412675018422993,0.9470085470085471,2.9508394909083773,1.0,0.13495092723176152,12.814736016354882,0.8427720680375695,0.6141906873614191,0.9219648380798678,0.7915295318280393
"frozenset({'o', 'iː'})",frozenset({'aː'}),0.19896831245394253,0.30397936624907884,0.17833456153279292,0.8962962962962963,2.948543209876543,1.0,0.11785230000939477,6.7116275397410226,0.8249979091745421,0.5493757094211124,0.8510048428523812,0.7414814814814814
frozenset({'eː'}),"frozenset({'iː', 'u'})",0.21554900515843772,0.2748710390567428,0.1746499631540162,0.8102564102564103,2.947769299511927,1.0,0.11540178413846922,3.8216256049712203,0.8423221218733463,0.5530921820303384,0.7383312486971023,0.7228225751013955
frozenset({'oː'}),frozenset({'iː'}),0.210759027266028,0.32092851879145173,0.1993367722918202,0.945804195804196,2.9470867823336255,1.0,0.13169818984940665,12.529964104880344,0.8371104449173384,0.599778270509978,0.9201913116725923,0.7834646696586995
frozenset({'oː'}),"frozenset({'uː', 'i'})",0.210759027266028,0.27081798084008846,0.16801768607221812,0.7972027972027972,2.943684886542029,1.0,0.11094035186421128,3.5956216806850807,0.8366135928055433,0.5358401880141009,0.7218839775686667,0.7088054802340515
frozenset({'oː'}),"frozenset({'uː', 'iː'})",0.210759027266028,0.29108327192336036,0.18054532056005895,0.8566433566433567,2.9429494556076836,1.0,0.1191968933160788,4.94512644463217,0.836506030983822,0.5619266055045871,0.7977807016268555,0.7384482606001593
frozenset({'oː'}),frozenset({'uː'}),0.210759027266028,0.2969786293294031,0.18349299926308033,0.8706293706293706,2.9316229676031162,1.0,0.12090207222681704,5.434165189507857,0.834842638527968,0.5659090909090908,0.815979094280981,0.7442476877960749
frozenset({'oː'}),"frozenset({'uː', 'u'})",0.210759027266028,0.27339719970523213,0.16875460574797346,0.8006993006993007,2.9287033720995987,1.0,0.11113367788084275,3.645761419022871,0.8344117850924941,0.5350467289719626,0.7257088753031958,0.708974987276874
"frozenset({'oː', 'iː'})",frozenset({'aː'}),0.1993367722918202,0.30397936624907884,0.1772291820191599,0.8890942698706099,2.924850725368285,1.0,0.11663491630775547,6.275786047654135,0.8219463401239748,0.543502824858757,0.8406574104970013,0.7360622864504565
frozenset({'aː'}),"frozenset({'iː', 'u'})",0.30397936624907884,0.2748710390567428,0.2442888725128961,0.8036363636363637,2.9236851084572266,1.0,0.16073374826020162,3.692786375173996,0.9453252816376785,0.7301762114537446,0.7292017738359202,0.8461881550085304
"frozenset({'iː', 'u'})",frozenset({'aː'}),0.2748710390567428,0.30397936624907884,0.2442888725128961,0.8887399463806971,2.9236851084572266,1.0,0.16073374826020162,6.255799912990209,0.9073777728727515,0.7301762114537446,0.8401483401149877,0.8461881550085304
"frozenset({'aː', 'e'})",frozenset({'iː'}),0.19049373618275608,0.32092851879145173,0.1787030213706706,0.9381044487427466,2.923094688734574,1.0,0.11756814877848912,10.9712486182756,0.8127136817309453,0.5370985603543744,0.9088526716700023,0.747467838607883
"frozenset({'o', 'aː'})",frozenset({'iː'}),0.1901252763448784,0.32092851879145173,0.17833456153279292,0.937984496124031,2.9227209213325147,1.0,0.11731793821061566,10.950027634487842,0.8122899104369863,0.5359911406423035,0.9086760295608355,0.7468338094856665
frozenset({'aː'}),"frozenset({'uː', 'i'})",0.30397936624907884,0.27081798084008846,0.2406042741341194,0.7915151515151516,2.9226831581117296,1.0,0.15828119594949414,3.497530033761205,0.9451568158363445,0.7199558985667034,0.7140839419970295,0.8399752628324058
"frozenset({'uː', 'i'})",frozenset({'aː'}),0.27081798084008846,0.30397936624907884,0.2406042741341194,0.8884353741496598,2.922683158111729,1.0,0.15828119594949414,6.238721534230813,0.9021734336103359,0.7199558985667034,0.8397107493076637,0.8399752628324058
